ship_date,carrier,carrier_service,destination_postal_code,zone,weight,dimensions
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,83706-3955,4,3.4 lb,18×14×8 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,92374-0102,4,3.4 lb,18×14×8 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,85226-2796,4,1.5 lb,12×5×6 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,91710-7428,4,2.1 lb,12×5×6 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,95401-5469,5,3.0 lb,18×14×8 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,24401-9381,7,1.9 lb,12×5×6 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,60638-5736,6,1.9 lb,12×5×6 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,78725-2956,6,3.2 lb,18×14×8 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,85395-9053,4,3.00 oz,15×11×1 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,78228-1505,6,3.0 lb,18×14×8 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,94565-5662,5,3.60 oz,15×11×1 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,59601-5222,4,3.4 lb,18×14×8 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,88061-3302,4,3.1 lb,12×9×6 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,94547-1007,5,3.4 lb,18×14×8 in
2025-09-14T00:00:00.000Z,UPS,Ground,77901-3729,,6.2 lb,21×9×18 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,98584-9073,5,3.0 lb,18×14×8 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,60707-3548,6,16.00 oz,15×11×1 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,87111-7271,4,1.6 lb,15×11×1 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,92584-7771,4,1.9 lb,12×5×6 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,42071-3613,6,1.6 lb,15×11×1 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,80603-7814,4,1.9 lb,12×5×6 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,32221-2877,7,4.2 lb,18×14×8 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,91723-1522,4,1.00 oz,15×11×1 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,79922-2242,5,3.4 lb,18×14×8 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,95640-9406,5,1.5 lb,12×5×6 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,60643-1916,6,4.5 lb,18×14×8 in
2025-09-14T00:00:00.000Z,UPS,Ground,90806-3236,,8.0 lb,21×17×18 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,75041-5341,5,1.6 lb,15×11×1 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,95640-9406,5,1.5 lb,12×5×6 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,94526-2232,5,6.4 lb,18×14×8 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,95821-4643,4,3.0 lb,18×14×8 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,76502-5190,5,1.5 lb,12×5×6 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,78756-2301,6,1.9 lb,12×5×6 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,91786-6434,4,3.0 lb,18×14×8 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,65714-8020,6,6.50 oz,15×11×1 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,95823-5634,4,1.9 lb,12×5×6 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,77095-2289,6,1.5 lb,12×5×6 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,90502-1638,5,1.6 lb,15×11×1 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,92557-1403,4,2.7 lb,12×5×6 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,75227-2856,5,1.5 lb,12×5×6 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,78640-9331,5,2.5 lb,12×5×6 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,08861-3304,8,5.70 oz,15×11×1 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,92563-2777,4,3.0 lb,18×14×8 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,92508-3521,4,3.2 lb,15×11×1 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,87121-7961,4,1.6 lb,15×11×1 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,65681-8307,5,3.3 lb,12×14×6 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,94533-7051,5,2.90 oz,15×11×1 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,93960-3473,5,1.9 lb,12×5×6 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,93618-2922,4,1.9 lb,12×5×6 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,76001-1103,5,3.6 lb,18×14×8 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,98660-1268,5,1.9 lb,12×5×6 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,10701-5736,8,1.6 lb,15×11×1 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,72904-4919,5,1.6 lb,15×11×1 in
2025-09-14T00:00:00.000Z,USPS,GroundAdvantage,95340-9359,4,1.9 lb,12×5×6 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,93033-4923,5,3.50 oz,15×11×1 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,79936-6808,5,10.00 oz,15×11×1 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,91331-5222,5,3.0 lb,15×11×1 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,89102-1542,4,1.9 lb,12×5×6 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,32421-3705,7,3.3 lb,12×5×6 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,13827-1616,8,1.5 lb,12×5×6 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,79416-3777,5,3.1 lb,12×9×6 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,87701-3939,4,3.0 lb,18×14×8 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,97702-3250,4,3.4 lb,18×14×8 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,73099-2707,5,3.50 oz,15×11×1 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,92879-6621,5,3.4 lb,18×14×8 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,53405-2843,6,3.00 oz,15×11×1 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,92504-1938,4,10.00 oz,15×11×1 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,60609-2073,6,1.7 lb,12×14×6 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,92804-4591,5,3.0 lb,18×14×8 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,95437-3924,5,1.9 lb,12×5×6 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,97236-2873,5,1.6 lb,15×11×1 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,89144-4222,4,0.80 oz,15×11×1 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,95367-3859,4,1.5 lb,12×5×6 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,76543-3049,5,3.0 lb,18×14×8 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,79927-2230,5,3.4 lb,18×14×8 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,32168-9015,7,3.7 lb,12×5×6 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,79423-4200,5,2.1 lb,15×11×1 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,77009-4745,6,3.0 lb,18×14×8 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,60632-4641,6,1.9 lb,12×5×6 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,54162-8861,6,1.5 lb,12×5×6 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,79912-7513,5,1.7 lb,12×9×6 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,81004-9715,4,3.0 lb,18×14×8 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,25430-3664,7,1.9 lb,12×5×6 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,78228-6620,6,4.6 lb,18×14×8 in
2025-09-15T00:00:00.000Z,UPS,Ground,90068-3129,,12.4 lb,21×17×18 in
2025-09-15T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,54942-9708,,1.7 lb,12×9×6 in
2025-09-15T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,85014-4616,,1.7 lb,12×9×6 in
2025-09-15T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,78015-4667,,3.0 lb,12×9×6 in
2025-09-15T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,21921-6628,,2.3 lb,12×14×6 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,75082-2076,5,1.40 oz,15×11×1 in
2025-09-15T00:00:00.000Z,UPS,Ground,91206-1700,,6.2 lb,21×9×18 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,64037-1635,5,12.00 oz,15×11×1 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,34237-3049,8,1.6 lb,15×11×1 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,91601-1213,5,1.9 lb,12×5×6 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,89148-4724,4,6.2 lb,21×9×18 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,92336-3963,4,0.00 oz,15×11×1 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,48146-3052,7,1.5 lb,12×5×6 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,46227-2011,6,1.7 lb,12×9×6 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,90660-1729,5,1.5 lb,12×5×6 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,84403-0639,2,1.9 lb,12×5×6 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,35756-5605,6,3.00 oz,15×11×1 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,95403-2773,5,3.00 oz,15×11×1 in
2025-09-15T00:00:00.000Z,USPS,GroundAdvantage,60440-1028,6,3.4 lb,18×14×8 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,71832-4049,6,1.6 lb,15×11×1 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,77575-3708,6,3.0 lb,18×14×8 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,53405-2441,6,1.5 lb,12×5×6 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,91340-3916,5,1.9 lb,12×5×6 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,95757-8184,4,1.5 lb,12×5×6 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,91723-1141,4,3.0 lb,18×14×8 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,99224-5137,5,3.4 lb,18×14×8 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,60639-3662,6,2.1 lb,12×5×6 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,90670-3640,5,1.9 lb,12×5×6 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,98058-5384,5,3.0 lb,18×14×8 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,95212-2114,4,1.5 lb,12×5×6 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,60525-5206,6,3.4 lb,12×18×6 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,11713-1146,8,6.4 lb,18×14×8 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,98520-8021,5,3.0 lb,18×14×8 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,78247-1322,6,3.00 oz,15×11×1 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,98520-8021,5,3.4 lb,18×14×8 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,95060-3632,5,6.00 oz,15×11×1 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,91748-4218,4,2.3 lb,15×11×1 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,27302-8654,7,3.1 lb,15×11×1 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,37036-5510,6,1.6 lb,15×11×1 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,83401-3575,3,1.6 lb,12×14×6 in
2025-09-16T00:00:00.000Z,UPS,Ground,76137-3348,,6.2 lb,21×9×18 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,92126-1630,5,1.9 lb,12×5×6 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,91331-1108,5,2.00 oz,15×11×1 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,92081-7035,5,1.9 lb,12×5×6 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,92376-2637,4,3.0 lb,18×14×8 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,93458-4249,5,13.00 oz,15×11×1 in
2025-09-16T00:00:00.000Z,UPS,Ground,75075-2374,,6.2 lb,21×9×18 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,93257-1202,4,3.0 lb,18×14×8 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,93257-1202,4,3.0 lb,18×14×8 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,78260-2489,6,3.00 oz,15×11×1 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,78239-2033,6,3.50 oz,15×11×1 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,92705-3897,5,3.50 oz,15×11×1 in
2025-09-16T00:00:00.000Z,UPS,Ground,17579-9624,,6.4 lb,21×17×18 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,22191-1717,7,3.1 lb,15×11×1 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,46544-2317,6,1.3 lb,15×11×1 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,79720-5010,5,3.0 lb,18×14×8 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,90660-3808,5,1.6 lb,15×11×1 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,79902-3248,5,2.2 lb,12×9×6 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,93907-1813,5,3.0 lb,18×14×8 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,75150-1204,5,3.2 lb,12×5×6 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,87043-9109,4,6.00 oz,15×11×1 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,78254-5924,6,1.5 lb,12×5×6 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,64506-2578,5,10.00 oz,15×11×1 in
2025-09-16T00:00:00.000Z,USPS,GroundAdvantage,43551-5601,6,6.50 oz,15×11×1 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,21403-7468,8,1.9 lb,12×5×6 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,21403-7468,8,1.5 lb,12×5×6 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,46184-1554,6,3.0 lb,18×14×8 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,95111-2101,5,1.9 lb,12×5×6 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,95842-1748,4,10.00 oz,15×11×1 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,85383-0304,4,1.6 lb,15×11×1 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,92570-6628,4,6.50 oz,15×11×1 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,78413-3805,6,2.1 lb,12×9×6 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,80226-3706,3,3.0 lb,18×14×8 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,72142-9086,6,1.7 lb,12×9×6 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,92626-7723,5,1.6 lb,15×11×1 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,92026-1065,5,3.3 lb,15×11×1 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,93257-1202,4,7.90 oz,15×11×1 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,75165-1202,5,1.9 lb,12×5×6 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,90022-7442,5,3.00 oz,15×11×1 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,92139-1140,5,3.00 oz,15×11×1 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,91748-4218,4,1.9 lb,12×5×6 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,91764-1614,4,1.2 lb,15×11×1 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,85711-1641,4,3.1 lb,12×9×6 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,85711-1641,4,1.9 lb,12×5×6 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,60629-3920,6,1.9 lb,12×5×6 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,87935-0435,4,3.4 lb,18×14×8 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,85215-1452,4,3.2 lb,18×14×8 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,60160-3715,6,1.9 lb,12×5×6 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,91950-4734,5,1.9 lb,12×5×6 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,91331-1059,5,1.9 lb,12×5×6 in
2025-09-17T00:00:00.000Z,UPS,Ground,77864-2422,,6.2 lb,21×9×18 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,78121-5854,6,3.0 lb,18×14×8 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,95205-3357,4,1.7 lb,12×9×6 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,73159-4908,5,3.4 lb,18×14×8 in
2025-09-17T00:00:00.000Z,UPS,Ground,89156-6866,,24.7 lb,21×17×18 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,27302-8654,7,7.6 lb,12×5×6 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,78114-6662,6,3.4 lb,18×14×8 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,87532-3563,4,10.00 oz,15×11×1 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,48039-3453,7,3.00 oz,15×11×1 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,94585-3751,5,3.0 lb,18×14×8 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,89701-4410,4,3.4 lb,18×14×8 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,93618-2577,4,3.4 lb,18×14×8 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,78570-3947,6,3.00 oz,15×11×1 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,79762-2011,5,3.4 lb,18×14×8 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,91763-2819,4,1.6 lb,15×11×1 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,49428-8938,6,2.00 oz,15×11×1 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,95645,5,1.9 lb,12×5×6 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,85353-9462,4,3.0 lb,18×14×8 in
2025-09-17T00:00:00.000Z,USPS,GroundAdvantage,92236-3100,4,1.8 lb,15×11×1 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,90033-1924,5,3.0 lb,18×14×8 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,95351-3503,4,6.4 lb,18×14×8 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,85353-3506,4,1.6 lb,15×11×1 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,53098-2630,6,3.4 lb,18×14×8 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,93291-8049,4,6.0 lb,18×14×8 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,78719-9658,6,1.9 lb,12×5×6 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,76542-5314,5,3.0 lb,12×9×6 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,85340-5538,4,3.4 lb,18×14×8 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,53221-3722,6,1.9 lb,12×5×6 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,99645-7723,8,3.2 lb,18×14×8 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,90280-6618,5,6.4 lb,18×14×8 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,90023-2004,5,3.1 lb,12×9×6 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,77587-5133,6,6.00 oz,15×11×1 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,75052-5120,5,1.9 lb,12×5×6 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,46217-9129,6,1.9 lb,12×5×6 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,93723-7648,4,1.9 lb,12×5×6 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,91786-6413,4,3.0 lb,18×14×8 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,78644-4107,5,9.00 oz,15×11×1 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,93550-7758,4,1.9 lb,12×5×6 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,75119-8100,5,3.0 lb,18×14×8 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,81230,3,3.2 lb,18×14×8 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,90011-4904,5,3.4 lb,18×14×8 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,79764-8572,5,1.9 lb,12×5×6 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,10573-3509,8,1.6 lb,15×11×1 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,29036-6316,7,1.5 lb,12×5×6 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,60061-2542,6,1.9 lb,12×5×6 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,46184-1554,6,3.00 oz,15×11×1 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,77515-2327,6,12.00 oz,15×11×1 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,91752-7609,4,1.5 lb,12×5×6 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,75126-1747,5,3.1 lb,18×14×8 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,85641-0996,5,1.9 lb,12×5×6 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,78222-4522,6,3.0 lb,18×14×8 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,92336-5214,4,3.6 lb,10×10×10 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,78253-4272,6,3.00 oz,15×11×1 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,80218-2169,3,14.00 oz,15×11×1 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,79924-6839,5,4.50 oz,15×11×1 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,93551-3757,4,2.1 lb,12×9×6 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,92586-3568,4,1.9 lb,12×5×6 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,92870-6012,5,3.0 lb,18×14×8 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,85041-9547,4,4.7 lb,18×14×8 in
2025-09-18T00:00:00.000Z,USPS,GroundAdvantage,91352-2410,5,3.00 oz,15×11×1 in
2025-09-19T00:00:00.000Z,USPS,GroundAdvantage,46217-5343,6,4.00 oz,15×11×1 in
2025-09-19T00:00:00.000Z,USPS,GroundAdvantage,92648-4057,5,2.0 lb,15×11×1 in
2025-09-19T00:00:00.000Z,USPS,GroundAdvantage,78253-7513,6,1.8 lb,15×11×1 in
2025-09-19T00:00:00.000Z,USPS,GroundAdvantage,80138,4,6.0 lb,18×14×8 in
2025-09-19T00:00:00.000Z,USPS,GroundAdvantage,97003-2142,5,1.9 lb,12×5×6 in
2025-09-19T00:00:00.000Z,USPS,GroundAdvantage,91342-1117,5,6.00 oz,15×11×1 in
2025-09-19T00:00:00.000Z,USPS,GroundAdvantage,78065-4134,6,2.5 lb,12×18×6 in
2025-09-19T00:00:00.000Z,USPS,GroundAdvantage,78251-2562,6,1.6 lb,15×11×1 in
2025-09-19T00:00:00.000Z,USPS,GroundAdvantage,65202-9589,5,10.00 oz,15×11×1 in
2025-09-19T00:00:00.000Z,USPS,GroundAdvantage,98258-6502,5,3.0 lb,18×14×8 in
2025-09-19T00:00:00.000Z,USPS,GroundAdvantage,95355-5614,4,3.0 lb,18×14×8 in
2025-09-19T00:00:00.000Z,USPS,GroundAdvantage,95112-5037,5,9.00 oz,15×11×1 in
2025-09-19T00:00:00.000Z,USPS,GroundAdvantage,87121-5408,4,0.90 oz,15×11×1 in
2025-09-19T00:00:00.000Z,USPS,GroundAdvantage,93455-8000,5,10.00 oz,15×11×1 in
2025-09-19T00:00:00.000Z,USPS,GroundAdvantage,76520-2343,5,0.70 oz,15×11×1 in
2025-09-19T00:00:00.000Z,USPS,GroundAdvantage,89110-5911,4,3.0 lb,18×14×8 in
2025-09-19T00:00:00.000Z,USPS,GroundAdvantage,93631-9207,4,1.9 lb,12×5×6 in
2025-09-19T00:00:00.000Z,USPS,GroundAdvantage,91710-2313,4,1.40 oz,15×11×1 in
2025-09-19T00:00:00.000Z,USPS,GroundAdvantage,76039-6071,5,3.0 lb,18×14×8 in
2025-09-19T00:00:00.000Z,USPS,GroundAdvantage,75232-3309,5,1.9 lb,15×11×1 in
2025-09-19T00:00:00.000Z,USPS,GroundAdvantage,91331-3343,5,1.9 lb,12×5×6 in
2025-09-19T00:00:00.000Z,USPS,GroundAdvantage,81303-6702,3,3.0 lb,18×14×8 in
2025-09-19T00:00:00.000Z,UPS,Ground,93723-7648,,6.4 lb,21×17×18 in
2025-09-19T00:00:00.000Z,USPS,GroundAdvantage,85201-2762,4,1.9 lb,12×5×6 in
2025-09-19T00:00:00.000Z,USPS,GroundAdvantage,78251-4373,6,3.0 lb,18×14×8 in
2025-09-19T00:00:00.000Z,USPS,GroundAdvantage,85201-2762,4,1.9 lb,12×5×6 in
2025-09-19T00:00:00.000Z,USPS,GroundAdvantage,28110-7973,7,1.9 lb,12×5×6 in
2025-09-19T00:00:00.000Z,USPS,GroundAdvantage,77346-4111,6,3.4 lb,18×14×8 in
2025-09-19T00:00:00.000Z,USPS,GroundAdvantage,85283-2325,4,1.9 lb,15×11×1 in
2025-09-19T00:00:00.000Z,USPS,GroundAdvantage,75853,6,6.0 lb,18×14×8 in
